SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
C[C@H]1C[C@@H]2[C@H](CC1=O)C2(C)C	UALIB-2550	180	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	ABSCYWMYRVUUIC-RNJXMRFFSA-N
CC(C)[Si](OCC[C@H]1C[C@@]1(O)C1=CCCCC1)(C(C)C)C(C)C	UALIB-2551	187a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	MGTXEDDCSJOLQB-VQTJNVASSA-N
OCC[C@H]1C[C@@]1(O)C1=CCCCC1	UALIB-2552	188	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	INLRKPMHRNQWQI-WDEREUQCSA-N
[H][C@]12CCCCC1=C(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	UALIB-2553	191a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	LKAAGRXDAKGYJK-ICSRJNTNSA-N
O[C@]1(C[C@@H]1CCOC1CCCCO1)C1=CCCCC1	UALIB-2554	187b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	JIUPCXKBMGJSOH-DLDKDUQYSA-N
[H][C@]12CCCCC1=C(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)OCSC	UALIB-2555	191b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	QLFDWNWXNIQLJI-WMZOPIPTSA-N
[H][C@]12CCCC[C@]11C[C@@]1(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	UALIB-2556	202	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	REXQORKWXCWMKF-CDPNLFKUSA-N
[H][C@]12CCCC[C@@]1(C)C(=O)CCC[C@@H]2O	UALIB-2557	203	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	ZZGJJOMZWCHBQC-JFGNBEQYSA-N
[H][C@]12CCCC[C@]11C(Cl)(Cl)[C@@]1(CC=C[C@@H]2O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	UALIB-2558	204	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	XHEVTHJZCZUDDG-FUKQBSRTSA-N
[H][C@]12CCCCC1=C(Cl)[C@@]1(CCC[C@@H]2O1)O[Si](C)(C)C(C)(C)C	UALIB-2559	205	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	NITWHPAKGCAADO-DHSIGJKJSA-N
[H][C@@]12CCCC[C@]1([H])[C@H](CCC[C@@H]2O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	UALIB-2560	206	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	OAAFEJQVAJVJSA-WOZUAGRISA-N
[H][C@@]12CCC[C@]11[C@@H](CC1=O)C[C@@H]2O	UALIB-2561	208	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VNIJUHFLUHKPSB-VEVYYDQMSA-N
C[C@]12CC[C@@]34O[C@@H]3CCC[C@H](C1C41CC1)C(=O)O2	UALIB-2562	276	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	SWIDDTQHVUEGGE-ARDMZMLCSA-N
C[C@]12C[C@H](O)[C@@]34O[C@@H]3CCC[C@H](C1C41CC1)C(=O)O2	UALIB-2563	277	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	BAJAESVWGRHFPU-QDVJBTPSSA-N
C[C@]12CC=C3[C@H](CCC[C@H](C1C31CC1)C(=O)O2)OC(=O)C(F)(F)F	UALIB-2564	280	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	FBNLXXYGVQBWCH-XRQPTMFVSA-N
C[C@]12C[C@H](OC(=O)C(F)(F)F)\C3=C\CCC[C@H](C1C31CC1)C(=O)O2	UALIB-2565	281	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	IUCFPKNYOUSQIG-RUTPPGRXSA-N
C[C@]12CC=C3C(=O)CCC[C@H](C1C31CC1)C(=O)O2	UALIB-2566	282	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	FZYJTAWPUGWSNG-SPLOJRITSA-N
C[C@]12CC(=O)\C3=C\CCC[C@H](C1C31CC1)C(=O)O2	UALIB-2567	283	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	LXJROHRHBSLZEO-RAFHLGMNSA-N
CC1(C)O[C@@H]2CCC[C@@H]3C4C5(CC5)[C@]2(CC[C@]4(C)OC3=O)O1	UALIB-2568	286	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	YBEUISURDNIPQS-CEUWZNLSSA-N
C[C@]12OC(=O)[C@@H]3CCC[C@H]4O[C@@]4(C=C1Cl)C1(CC1)C23	UALIB-2569	287	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	CPIMRUNMLSTVHZ-ROIZDKIASA-N
C[C@]12OC(=O)[C@@H]3CC\C=C/C(C=C1Cl)C1(CC1)C23	UALIB-2570	288	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VCZQLKHKMDEMGA-SXITWWRHSA-N
C[C@]12CCC3[C@H](I)C[C@H](O)C[C@H](C1C31CC1)C(=O)O2	UALIB-2571	298	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	BMLZBQMIWRDXSA-SNUQVYFJSA-N
C[C@]12CC[C@@]3(O)\C=C/C(=O)C[C@H](C1C31CC1)C(=O)O2	UALIB-2572	302	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	PJKJOYWTQOWGSX-LGCZOEFWSA-N
