SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
O=C([C@@H](OCOCC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1146	100	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RERCALCGVMIVFK-QFIPXVFZSA-N
C[Si](C)(C)CCOCO[C@H](C(=O)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1147	103	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	VOECAIZMWCFMPG-FQEVSTJZSA-N
O[C@@H]([C@@H](OCOCC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1.O[C@H]([C@@H](OCOCC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1148	107	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	YGFUTXZDXDVTRD-IYKASMSCSA-N
O[C@@H]([C@@H](OC1CCCCO1)C1=CC=CC=C1)C1=CC=CC=C1.O[C@H]([C@@H](OC1CCCCO1)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1149	108	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	IOAWFTQZVQATQZ-DBTLPFQVSA-N
COCCOCO[C@H]([C@H](O)C1=CC=CC=C1)C1=CC=CC=C1.COCCOCO[C@H]([C@@H](O)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1150	109	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	HLLQXUJMZNICDA-HNDOAXCSSA-N
C[Si](C)(C)CCOCO[C@H]([C@H](O)C1=CC=CC=C1)C1=CC=CC=C1.C[Si](C)(C)CCOCO[C@H]([C@@H](O)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1151	110	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	PGLNWHWREINUCV-NEKPRPMVSA-N
CO[C@H]([C@H](O)C1=CC=CC=C1)C1=CC=CC=C1.CO[C@H]([C@@H](O)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1152	111	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	LJAAHHOUHAYJEQ-IPQKMFTISA-N
COCO[C@H](C(=O)C#CC1=CC=CC=C1)C1=CC=CC=C1	UALIB-1153	120a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WTFRSSNQZQMFPX-SFHVURJKSA-N
COCO[C@H](C(=O)\C=C\C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1154	121a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	QOARURWVUJFYDF-HHNLSAEISA-N
COCO[C@H](C(=O)\C=C/C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1155	122a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	QOARURWVUJFYDF-SQVRQVGWSA-N
COCO[C@H](C(=O)CCC1=CC=CC=C1)C1=CC=CC=C1	UALIB-1156	123a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	VHJDCRNSGLGONS-SFHVURJKSA-N
COCO[C@H]([C@@H](O)C#CC1=CC=CC=C1)C1=CC=CC=C1.COCO[C@H]([C@H](O)C#CC1=CC=CC=C1)C1=CC=CC=C1	UALIB-1157	120b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	XIPITMPZJREDQO-HNDOAXCSSA-N
COCO[C@H]([C@@H](O)\C=C\C1=CC=CC=C1)C1=CC=CC=C1.COCO[C@H]([C@H](O)\C=C\C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1158	121b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	AHNWOKROILEPKD-SUURBWTFSA-N
COCO[C@H]([C@@H](O)\C=C/C1=CC=CC=C1)C1=CC=CC=C1.COCO[C@H]([C@H](O)\C=C/C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1159	122b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	AHNWOKROILEPKD-OATWOGHKSA-N
COCO[C@H]([C@@H](O)CCC1=CC=CC=C1)C1=CC=CC=C1.COCO[C@H]([C@H](O)CCC1=CC=CC=C1)C1=CC=CC=C1	UALIB-1160	123b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	VGTOKJFRNZFVFA-HNDOAXCSSA-N
COCO[C@@H](C#CC1=CC=CC=C1)C(=O)C1=CC=CC=C1	UALIB-1161	131a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	MDSZXLSFUMAMQU-KRWDZBQOSA-N
COCO[C@@H](\C=C\C1=CC=CC=C1)C(=O)C1=CC=CC=C1	UALIB-1162	132a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OALVALLPWUXGKH-UJGDBWEASA-N
COCO[C@@H](\C=C/C1=CC=CC=C1)C(=O)C1=CC=CC=C1	UALIB-1163	133a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OALVALLPWUXGKH-QOHRORDFSA-N
COCO[C@@H](CCC1=CC=CC=C1)C(=O)C1=CC=CC=C1	UALIB-1164	134a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RTUAMJPHJSEVAN-KRWDZBQOSA-N
COCO[C@@H](C#CC1=CC=CC=C1)[C@H](O)C1=CC=CC=C1.COCO[C@@H](C#CC1=CC=CC=C1)[C@@H](O)C1=CC=CC=C1	UALIB-1165	131b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	SNVWBVRXXRTNDO-PNNHTFJHSA-N
COCO[C@@H](\C=C\C1=CC=CC=C1)[C@H](O)C1=CC=CC=C1.COCO[C@@H](\C=C\C1=CC=CC=C1)[C@@H](O)C1=CC=CC=C1	UALIB-1166	132b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	NCOZJYINTOURRP-JQQYLWPUSA-N
COCO[C@@H](\C=C/C1=CC=CC=C1)[C@H](O)C1=CC=CC=C1.COCO[C@@H](\C=C/C1=CC=CC=C1)[C@@H](O)C1=CC=CC=C1	UALIB-1167	133b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	NCOZJYINTOURRP-CLCKEGSESA-N
COCO[C@@H](CCC1=CC=CC=C1)[C@H](O)C1=CC=CC=C1.COCO[C@@H](CCC1=CC=CC=C1)[C@@H](O)C1=CC=CC=C1	UALIB-1168	134b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WUTACFFCPOEYQN-PNNHTFJHSA-N
CCC[C@@H](OCOC)C(=O)CCC	UALIB-1169	143a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	MWDZAYHLVAAFBY-SNVBAGLBSA-N
CCC[C@@H](OCOCC[Si](C)(C)C)C(=O)CCC	UALIB-1170	144a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RREFKIMAASVRNV-CQSZACIVSA-N
CCC[C@@H](OCOCC1=CC=CC=C1)C(=O)CCC	UALIB-1171	145a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OAERWYANJBMGDL-MRXNPFEDSA-N
CCC[C@H](O)[C@@H](CCC)OCOC.CCC[C@@H](O)[C@@H](CCC)OCOC	UALIB-1172	143b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OPGHWAPNRXUJGK-WZONHVMESA-N
CCC[C@H](O)[C@@H](CCC)OCOCC[Si](C)(C)C.CCC[C@@H](O)[C@@H](CCC)OCOCC[Si](C)(C)C	UALIB-1173	144b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	KNDQKOGTNLWOKF-BINDCITOSA-N
CCC[C@H](O)[C@@H](CCC)OCOCC1=CC=CC=C1.CCC[C@@H](O)[C@@H](CCC)OCOCC1=CC=CC=C1	UALIB-1174	145b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	RFBPUSVRBVPZCF-WTCOSJCKSA-N
